                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     289                                      923                  4.0000000000000000E+000                  1.4000000000000005E-002                  1.7006356897915718E+008                  1.3250064120202462E+004                  1.3160162876435685E+004                  5.5810351484639432E+002                  4.5445199156704383E+000                 -3.8852249510725159E+000                  9.0760412329647872E-004                  1.3204245172265161E-014                  9.8553873749757404E-001                  1.2166484780981200E-004                  8.4698671709425924E-003                  1.8750556227581133E-004                  1.1950875329172408E-003                  4.0000000000000000E+000                  0.0000000000000000E+000                  2.2806588049087693E+000                  2.6491487917966596E-004                  1.6634781452212761E+000                  4.8138286436524708E-003                  1.3888753335933108E-002                  1.7606078747610759E-002                  4.8223792638872652E-003                  4.7961741370587119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8479605509454748E+004                  1.4855871091122384E+005                  7.1671292038017571E+007                  4.9499513053145819E+002                  4.9499387876521428E+002                  7.9937212362312852E-024                  3.3613666844664735E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.3667980844166510E+015                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230811"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                      10                  3.9999999999686553E+000                  6.5732631851780787E-001                  4.1421187699607822E+000                 -9.3050976112435695E+000                  2.9729641159807625E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.7098540781443175E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4321080775687516E+001                  1.8311086415750609E-006                  1.8311086415750609E-006                  0.0000000000000000E+000 
                                      11                  3.9999999999644369E+000                  6.5730777702891519E-001                  4.1451887570272508E+000                 -9.2889461336216250E+000                  2.9917094399820505E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.7746425003947702E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4304935030134839E+001                  1.6874243753792251E-006                  1.6874243753792251E-006                  0.0000000000000000E+000 
                                      12                  3.9999999999588121E+000                  6.5728395408595874E-001                  4.1477512043250400E+000                 -9.2757015206612135E+000                  3.0071603528399167E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.8295984537915935E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4291693658102933E+001                  1.5037011342392231E-006                  1.5037011342392231E-006                  0.0000000000000000E+000 
                                      13                  3.9999999999559996E+000                  6.5727239898166645E-001                  4.1495274784427014E+000                 -9.2667052108845755E+000                  3.0177139416142151E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.8678942976576570E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4282698753627182E+001                  1.4151816622618164E-006                  1.4151816622618164E-006                  0.0000000000000000E+000 
                                      14                  3.9999999999528746E+000                  6.5725982214999701E-001                  4.1522862883205196E+000                 -9.2530059868983692E+000                  3.0338741465023258E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.9277549715086325E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4269000324606411E+001                  1.3197743752916855E-006                  1.3197743752916855E-006                  0.0000000000000000E+000 
                                      15                  3.9999999999466245E+000                  6.5723544643022946E-001                  4.1549675162845157E+000                 -9.2398467135475926E+000                  3.0494579730314011E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  1.9870619586463432E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4255840156937392E+001                  1.1370674112419913E-006                  1.1370674112419913E-006                  0.0000000000000000E+000 
                                      16                  3.9999999999434994E+000                  6.5722362084937591E-001                  4.1567264341876227E+000                 -9.2313746490185444E+000                  3.0595460349700518E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.0262063483256845E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4247366683731441E+001                  1.0498611184130667E-006                  1.0498611184130667E-006                  0.0000000000000000E+000 
                                      17                  3.9999999999403739E+000                  6.5721202278399571E-001                  4.1593228212645492E+000                 -9.2190882988367377E+000                  3.0742534605239378E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.0843483970846384E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4235077109918608E+001                  9.6613290314297745E-007                  9.6613290314297745E-007                  0.0000000000000000E+000 
                                      18                  3.9999999999341243E+000                  6.5718947102495184E-001                  4.1618483536239772E+000                 -9.2072411870742066E+000                  3.0884819964407875E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.1419913303135882E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4223225707142802E+001                  8.0745507571386781E-007                  8.0745507571386781E-007                  0.0000000000000000E+000 
                                      19                  3.9999999999309992E+000                  6.5717849731180056E-001                  4.1643324414591216E+000                 -9.1958455171964264E+000                  3.1022604920707781E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.1989413989029386E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4211825326110052E+001                  7.3277429530700469E-007                  7.3277429530700469E-007                  0.0000000000000000E+000 
                                      20                  3.9999999999247491E+000                  6.5715711589586912E-001                  4.1675531504516856E+000                 -9.1812542818530254E+000                  3.1199805395986444E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.2740774475310945E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4197227557056163E+001                  5.9303116451484944E-007                  5.9303116451484944E-007                  0.0000000000000000E+000 
                                      21                  3.9999999999184994E+000                  6.5713643790611931E-001                  4.1706838191489295E+000                 -9.1673130902387339E+000                  3.1370090100814227E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.3482633104009744E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4183279531849312E+001                  4.6447324883775143E-007                  4.6447324883775143E-007                  0.0000000000000000E+000 
                                      22                  3.9999999999122489E+000                  6.5711641033962220E-001                  4.1737284817496718E+000                 -9.1539678930488382E+000                  3.1533978845674921E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.4215438068474161E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4169927239525750E+001                  3.4740163437224954E-007                  3.4740163437224954E-007                  0.0000000000000000E+000 
                                      23                  3.9999999999059987E+000                  6.5709698618337387E-001                  4.1766909437514546E+000                 -9.1411711303374190E+000                  3.1691934950371206E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.4939596567617897E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4157123152752501E+001                  2.4166760581762403E-007                  2.4166760581762403E-007                  0.0000000000000000E+000 
                                      24                  3.9999999998997482E+000                  6.5707812352799111E-001                  4.1795748291333155E+000                 -9.1288807926024145E+000                  3.1844373144096427E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.5655476443336121E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4144825246427878E+001                  1.4713260033039881E-007                  1.4713260033039881E-007                  0.0000000000000000E+000 
                                      25                  3.9999999998934985E+000                  6.5705978483860428E-001                  4.1823836464283293E+000                 -9.1170594126551343E+000                  3.1991666131062710E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.6363421843955406E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4132996256133790E+001                  6.3561954815079042E-008                  6.3561954813048598E-008                  2.0304503881729235E-018 
                                      26                  3.9999999998872484E+000                  6.5704193636030650E-001                  4.1851208069714083E+000                 -9.1056720201138894E+000                  3.2134150083341284E+000                  7.1006317774787597E-001                  2.7604541252154502E-001                  1.3891409730579007E-002                  2.7063843824074727E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.4121602207221015E+001                 -9.5662436642498174E-009                 -9.5662436732008133E-009                  8.9509962363509871E-018 
                                      27                  3.9999999998809983E+000                  6.5702454767857077E-001                  4.1877896118465765E+000                 -9.0946868645057233E+000                  3.2272129264546852E+000                  7.1006317774780825E-001                  2.7604541252161069E-001                  1.3891409730581117E-002                  2.7757153870509722E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.8251220577334664E+000                 -7.3042393006481982E-008                 -7.3042393022552910E-008                  1.6070925205352578E-017 
                                      28                  3.9999999998747482E+000                  6.5700759130325681E-001                  4.1903932388862639E+000                 -9.0840756155794917E+000                  3.2405879944406766E+000                  7.1006317774777983E-001                  2.7604541252163839E-001                  1.3891409730581783E-002                  2.8443725238438766E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.2008042516440227E+000                 -1.2765421048204047E-007                 -1.2765421049784966E-007                  1.5809182345924086E-017 
                                      29                  3.9999999998684976E+000                  6.5699104229281990E-001                  4.1929347335156422E+000                 -9.0738129049843597E+000                  3.2535653730871852E+000                  7.1006317774776151E-001                  2.7604541252165610E-001                  1.3891409730582449E-002                  2.9123896053555325E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.3960271799107051E+000                 -1.7409786094225266E-007                 -1.7409786095312747E-007                  1.0874807894912569E-017 
                                      30                  3.9999999998622480E+000                  6.5697487793746578E-001                  4.1954170041508521E+000                 -9.0638759379741636E+000                  3.2661680420764805E+000                  7.1006317774774819E-001                  2.7604541252166920E-001                  1.3891409730582671E-002                  2.9797972879476005E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.5262977974211136E+000                 -2.1299063933669159E-007                 -2.1299063934418143E-007                  7.4898491022195738E-018 
                                      31                  3.9999999998559979E+000                  6.5695907749060833E-001                  4.1978428209604246E+000                 -9.0542441639853948E+000                  3.2784170450103804E+000                  7.1006317774773731E-001                  2.7604541252167974E-001                  1.3891409730582893E-002                  3.0466233776707067E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.6219457432542033E+000                 -2.4488237780682996E-007                 -2.4488237781272049E-007                  5.8905495679032617E-018 
                                      32                  3.9999999998497477E+000                  6.5694362194007194E-001                  4.2002148170696918E+000                 -9.0448989961822477E+000                  3.2903317009722484E+000                  7.1006317774772820E-001                  2.7604541252168863E-001                  1.3891409730583115E-002                  3.1128931121226669E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.6954727645055794E+000                 -2.7026546112953293E-007                 -2.7026546113434657E-007                  4.8136422974814533E-018 
                                      33                  3.9999999998434976E+000                  6.5692849381218243E-001                  4.2036910449827234E+000                 -9.0314044703002452E+000                  3.3076147119882937E+000                  7.1006317774771621E-001                  2.7604541252170017E-001                  1.3891409730583559E-002                  3.2111391843673440E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.7519255053360556E+000                 -2.8882418284281927E-007                 -2.8882418284702823E-007                  4.2089428977681709E-018 
                                      34                  3.9999999998309979E+000                  6.5689915872715798E-001                  4.2081401902878977E+000                 -9.0142352789509843E+000                  3.3296440480997824E+000                  7.1006317774770289E-001                  2.7604541252171311E-001                  1.3891409730584003E-002                  3.3406335160856979E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.8314466697347935E+000                 -3.0984748831490369E-007                 -3.0984748831872233E-007                  3.8186340441978645E-018 
                                      35                  3.9999999998184981E+000                  6.5687095513225935E-001                  4.2124137864606448E+000                 -8.9979462397767271E+000                  3.3506150142184246E+000                  7.1006317774769112E-001                  2.7604541252172460E-001                  1.3891409730584225E-002                  3.4683136801551484E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.8802034399529806E+000                 -3.1367308842537011E-007                 -3.1367308842879720E-007                  3.4270950696484112E-018 
                                      36                  3.9999999998059983E+000                  6.5684378457847925E-001                  4.2155016057295098E+000                 -8.9862338839666691E+000                  3.3657080540558653E+000                  7.1006317774768279E-001                  2.7604541252173265E-001                  1.3891409730584559E-002                  3.5631252346445787E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.9047916912389073E+000                 -3.0288703884888327E-007                 -3.0288703885204091E-007                  3.1576141784900159E-018 
                                      37                  3.9999999997997486E+000                  6.5683055893737230E-001                  4.2175196920273725E+000                 -8.9786668927693292E+000                  3.3754875122042676E+000                  7.1006317774767724E-001                  2.7604541252173798E-001                  1.3891409730584781E-002                  3.6257538331273022E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.9084116876771677E+000                 -2.9235605640714358E-007                 -2.9235605641025913E-007                  3.1155544766792164E-018 
                                      38                  3.9999999997934981E+000                  6.5681756056188689E-001                  4.2199950042519196E+000                 -8.9694562173108530E+000                  3.3874114752933155E+000                  7.1006317774767047E-001                  2.7604541252174464E-001                  1.3891409730584892E-002                  3.7034738379504735E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.9051976963996129E+000                 -2.7799979105370439E-007                 -2.7799979105687600E-007                  3.1715905131418008E-018 
                                      39                  3.9999999997841229E+000                  6.5679847004026559E-001                  4.2228881848038249E+000                 -8.9587277505917235E+000                  3.4013034941997504E+000                  7.1006317774766192E-001                  2.7604541252175291E-001                  1.3891409730585114E-002                  3.7961038981751171E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.8895344729257904E+000                 -2.5146360736298709E-007                 -2.5146360736639677E-007                  3.4096963822267252E-018 
                                      40                  3.9999999997747477E+000                  6.5677984291201041E-001                  4.2271087502353639E+000                 -8.9432970411901174E+000                  3.4213456314956492E+000                  7.1006317774764838E-001                  2.7604541252176612E-001                  1.3891409730585558E-002                  3.9334107474420642E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.8586196079813071E+000                 -2.1922232485147470E-007                 -2.1922232485558942E-007                  4.1147262329031062E-018 
                                      41                  3.9999999997559978E+000                  6.5674388230020375E-001                  4.2315794397865343E+000                 -8.9269037282700729E+000                  3.4425877814041121E+000                  7.1006317774762895E-001                  2.7604541252178494E-001                  1.3891409730586113E-002                  4.0847281111945529E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.7454032306460086E+000                 -1.4448439444271089E-007                 -1.4448439444826242E-007                  5.5515446503757710E-018 
                                      42                  3.9999999997434981E+000                  6.5672079192037214E-001                  4.2350391801308565E+000                 -8.9143653807777810E+000                  3.4588671634959391E+000                  7.1006317774760808E-001                  2.7604541252180526E-001                  1.3891409730586668E-002                  4.2043796216966235E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.6115500539069387E+000                 -8.9764916958427663E-008                 -8.9764916971591680E-008                  1.3164019800233606E-017 
                                      43                  3.9999999997309983E+000                  6.5669835511501617E-001                  4.2383926237607819E+000                 -8.9022812011813919E+000                  3.4745614871874184E+000                  7.1006317774757144E-001                  2.7604541252184073E-001                  1.3891409730587778E-002                  4.3230127154387361E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.3650697995271628E+000                 -3.1406609217558013E-008                 -3.1406609247753460E-008                  3.0195449197315906E-017 
                                      44                  3.9999999997184985E+000                  6.5667653066879217E-001                  4.2416462287227894E+000                 -8.8906169362387200E+000                  3.4897113747208928E+000                  7.1006317774730676E-001                  2.7604541252209780E-001                  1.3891409730595439E-002                  4.4406973444964233E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.5014916668941183E+000                  2.8734026155237379E-008                  2.8734026116925824E-008                  3.8311553642571693E-017 
                                      45                  3.9999999997059987E+000                  6.5665528142015184E-001                  4.2448059252435915E+000                 -8.8793432165779169E+000                  3.5043533585154694E+000                  7.1006317774730676E-001                  2.7604541252209780E-001                  1.3891409730595439E-002                  4.5574854318664944E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3895302396514685E+001                  8.9695287397037832E-008                  8.9695287373371891E-008                  2.3665941123413957E-017 
                                      46                  3.9999999996934990E+000                  6.5663457367582811E-001                  4.2478771601213090E+000                 -8.8684348161803968E+000                  3.5185204124289990E+000                  7.1006317774730676E-001                  2.7604541252209780E-001                  1.3891409730595439E-002                  4.6734120732409781E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3884401695162675E+001                  1.5059001906321199E-007                  1.5059001905755988E-007                  5.6521238202532487E-018 
                                      47                  3.9999999996809992E+000                  6.5661437672766632E-001                  4.2523508833793784E+000                 -8.8527407539778373E+000                  3.5389441597809128E+000                  7.1006317774730676E-001                  2.7604541252209780E-001                  1.3891409730595439E-002                  4.8453896052269782E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3868718053708797E+001                  2.1106560322368862E-007                  2.1106560322368862E-007                  0.0000000000000000E+000 
                                      48                  3.9999999996559992E+000                  6.5657540851999618E-001                  4.2580185164450590E+000                 -8.8328504009298054E+000                  3.5647715482110760E+000                  7.1006317774730676E-001                  2.7604541252209780E-001                  1.3891409730595439E-002                  5.0724735029454442E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3848839683022163E+001                  3.2696524996224133E-007                  3.2696524996224133E-007                  0.0000000000000000E+000 
                                      49                  3.9999999996309992E+000                  6.5653817497555944E-001                  4.2620691620266067E+000                 -8.8186423901501936E+000                  3.5831877620027468E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  5.2411710100735549E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3834639571460473E+001                  4.3304816993795008E-007                  4.3304816993795008E-007                  0.0000000000000000E+000 
                                      50                  3.9999999996184994E+000                  6.5652015396019114E-001                  4.2660117892321674E+000                 -8.8050610940388196E+000                  3.6008575769696178E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  5.4076695289191818E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3821065136912614E+001                  4.8261124518783439E-007                  4.8261124518783439E-007                  0.0000000000000000E+000 
                                      51                  3.9999999995934994E+000                  6.5648521520759529E-001                  4.2710384952296971E+000                 -8.7877358201041975E+000                  3.6233588116205437E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  5.6277667424676771E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3803747307809271E+001                  5.7454865554331315E-007                  5.7454865554331315E-007                  0.0000000000000000E+000 
                                      52                  3.9999999995684998E+000                  6.5645163488219505E-001                  4.2748012078188760E+000                 -8.7747797803302348E+000                  3.6401661098650218E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  5.7981926267222084E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3790795938352154E+001                  6.5623683873889783E-007                  6.5623683873889783E-007                  0.0000000000000000E+000 
                                      53                  3.9999999995544369E+000                  6.5643329784085924E-001                  4.2774432153646202E+000                 -8.7657663036052078E+000                  3.6518788277508878E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  5.9197923889364224E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3781785275116194E+001                  6.9791736687165960E-007                  6.9791736687165960E-007                  0.0000000000000000E+000 
                                      54                  3.9999999995403743E+000                  6.5641533519793271E-001                  4.2815937477829289E+000                 -8.7517683404919033E+000                  3.6701120457733674E+000                  7.1006317774730665E-001                  2.7604541252209785E-001                  1.3891409730595550E-002                  6.1137124093519383E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3767790969303576E+001                  7.3652246024927111E-007                  7.3652246024927111E-007                  0.0000000000000000E+000 
                                      55                  3.9999999995091242E+000                  6.5637667672537270E-001                  4.2870485442928743E+000                 -8.7333381371803966E+000                  3.6940759831027146E+000                  7.1006317774730676E-001                  2.7604541252209785E-001                  1.3891409730595328E-002                  6.3787556891769270E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        7                  1.3749364625372378E+001                  8.1173459888946848E-007                  8.1173459888946848E-007                  0.0000000000000000E+000 
